PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Oregon,2021,18,X,0.751393,X,X,X,X,X,X,267,90,35534
States,Pennsylvania,2021,18,X,0.822883,X,X,X,X,X,X,500,100,60762
States,Rhode Island,2021,18,X,0.285931,X,X,X,X,X,X,34,30,11891
States,South Carolina,2021,18,X,0.679631,X,X,X,X,X,X,101,23,14861
States,South Dakota,2021,18,X,0.719667,X,X,X,X,X,X,64,31,8893
States,Tennessee,2021,18,X,1.27042,X,X,X,X,X,X,458,110,36051
States,Texas,2021,18,X,1.34863,X,X,X,X,X,X,743,73,55093
States,Utah,2021,18,X,0.798128,X,X,X,X,X,X,133,47,16664
States,Vermont,2021,18,X,0.634196,X,X,X,X,X,X,25,13,3942
States,Virginia,2021,18,X,0.960957,X,X,X,X,X,X,906,168,94281
States,Washington,2021,18,X,0.71346,X,X,X,X,X,X,253,70,35461
States,West Virginia,2021,18,X,0.700509,X,X,X,X,X,X,77,36,10992
States,Wisconsin,2021,18,X,0.698949,X,X,X,X,X,X,125,32,17884
States,Wyoming,2021,18,X,0.725639,X,X,X,X,X,X,21,12,2894
States,Alabama,2021,19,X,1.66154,X,X,X,X,X,X,692,94,41648
States,Alaska,2021,19,X,0.799754,X,X,X,X,X,X,26,12,3251
States,Arizona,2021,19,X,1.14266,X,X,X,X,X,X,101,20,8839
States,Arkansas,2021,19,X,1.10761,X,X,X,X,X,X,158,50,14265
States,California,2021,19,X,1.1135,X,X,X,X,X,X,715,111,64212
States,Colorado,2021,19,X,1.14457,X,X,X,X,X,X,428,82,37394
States,Connecticut,2021,19,X,0.732169,X,X,X,X,X,X,298,71,40701
States,Delaware,2021,19,X,0.235868,X,X,X,X,X,X,29,19,12295
States,Florida,2021,19,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,19,X,2.42034,X,X,X,X,X,X,1735,91,71684
States,Hawaii,2021,19,X,0.796178,X,X,X,X,X,X,15,15,1884
States,Idaho,2021,19,X,0.796555,X,X,X,X,X,X,74,32,9290
States,Illinois,2021,19,X,0.819467,X,X,X,X,X,X,557,180,67971
States,Indiana,2021,19,X,1.17559,X,X,X,X,X,X,596,107,50698
States,Iowa,2021,19,X,0.581549,X,X,X,X,X,X,22,13,3783
States,Kansas,2021,19,X,0.656716,X,X,X,X,X,X,66,19,10050
States,Kentucky,2021,19,X,1.00378,X,X,X,X,X,X,337,81,33573
States,Louisiana,2021,19,X,1.38668,X,X,X,X,X,X,566,91,40817
States,Maine,2021,19,X,0.280319,X,X,X,X,X,X,38,50,13556
States,Maryland,2021,19,X,0.85935,X,X,X,X,X,X,346,68,40263
States,Massachusetts,2021,19,X,0.590751,X,X,X,X,X,X,384,92,65002
States,Michigan,2021,19,X,0.14587,X,X,X,X,X,X,24,62,16453
States,Minnesota,2021,19,X,0.43984,X,X,X,X,X,X,180,77,40924
States,Mississippi,2021,19,X,2.07787,X,X,X,X,X,X,222,23,10684
States,Missouri,2021,19,X,1.02041,X,X,X,X,X,X,272,49,26656
States,Montana,2021,19,X,0.484013,X,X,X,X,X,X,33,30,6818
States,Nebraska,2021,19,X,1.22819,X,X,X,X,X,X,164,72,13353
States,Nevada,2021,19,X,1.13027,X,X,X,X,X,X,78,23,6901
States,New Hampshire,2021,19,X,0.213068,X,X,X,X,X,X,3,8,1408
States,New Jersey,2021,19,X,1.79697,X,X,X,X,X,X,442,32,24597
States,New Mexico,2021,19,X,1.11042,X,X,X,X,X,X,213,39,19182
States,New York,2021,19,X,1.39,X,X,X,X,X,X,660,121,47482
States,North Carolina,2021,19,X,0.583387,X,X,X,X,X,X,252,133,43196
States,North Dakota,2021,19,X,0.934579,X,X,X,X,X,X,31,11,3317
States,Ohio,2021,19,X,1.34723,X,X,X,X,X,X,128,25,9501
States,Oklahoma,2021,19,X,0.571157,X,X,X,X,X,X,36,22,6303
States,Oregon,2021,19,X,0.744814,X,X,X,X,X,X,279,88,37459
States,Pennsylvania,2021,19,X,0.710201,X,X,X,X,X,X,421,99,59279
States,Rhode Island,2021,19,X,0.307283,X,X,X,X,X,X,37,28,12041
States,South Carolina,2021,19,X,0.791108,X,X,X,X,X,X,121,23,15295
States,South Dakota,2021,19,X,0.876687,X,X,X,X,X,X,76,31,8669
States,Tennessee,2021,19,X,1.30817,X,X,X,X,X,X,454,108,34705
States,Texas,2021,19,X,1.56741,X,X,X,X,X,X,813,73,51869
States,Utah,2021,19,X,0.928662,X,X,X,X,X,X,154,47,16583
States,Vermont,2021,19,X,0.537634,X,X,X,X,X,X,21,12,3906
States,Virginia,2021,19,X,1.05117,X,X,X,X,X,X,976,170,92849
States,Washington,2021,19,X,0.719202,X,X,X,X,X,X,256,70,35595
States,West Virginia,2021,19,X,0.689212,X,X,X,X,X,X,75,35,10882
States,Wisconsin,2021,19,X,0.629526,X,X,X,X,X,X,113,30,17950
States,Wyoming,2021,19,X,0.66143,X,X,X,X,X,X,16,11,2419
States,Alabama,2021,20,X,1.51433,X,X,X,X,X,X,640,93,42263
States,Alaska,2021,20,X,0.830122,X,X,X,X,X,X,28,12,3373
States,Arizona,2021,20,X,0.911444,X,X,X,X,X,X,81,20,8887
States,Arkansas,2021,20,X,1.43155,X,X,X,X,X,X,220,53,15368
States,California,2021,20,X,1.10559,X,X,X,X,X,X,674,104,60963
States,Colorado,2021,20,X,1.08512,X,X,X,X,X,X,412,83,37968
States,Connecticut,2021,20,X,0.907927,X,X,X,X,X,X,383,71,42184
States,Delaware,2021,20,X,0.464596,X,X,X,X,X,X,54,19,11623
States,Florida,2021,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,20,X,2.62991,X,X,X,X,X,X,1995,92,75858
States,Hawaii,2021,20,X,0.928454,X,X,X,X,X,X,17,15,1831
States,Idaho,2021,20,X,0.933108,X,X,X,X,X,X,83,32,8895
States,Illinois,2021,20,X,0.769395,X,X,X,X,X,X,541,181,70315
States,Indiana,2021,20,X,1.06671,X,X,X,X,X,X,571,106,53529
States,Iowa,2021,20,X,0.363128,X,X,X,X,X,X,13,13,3580
States,Kansas,2021,20,X,0.790443,X,X,X,X,X,X,88,19,11133
States,Kentucky,2021,20,X,1.07274,X,X,X,X,X,X,370,81,34491
States,Louisiana,2021,20,X,1.39616,X,X,X,X,X,X,587,91,42044
States,Maine,2021,20,X,0.312256,X,X,X,X,X,X,44,50,14091
States,Maryland,2021,20,X,0.886205,X,X,X,X,X,X,364,68,41074
States,Massachusetts,2021,20,X,0.603959,X,X,X,X,X,X,411,92,68051
States,Michigan,2021,20,X,0.229856,X,X,X,X,X,X,36,62,15662
States,Minnesota,2021,20,X,0.505586,X,X,X,X,X,X,210,77,41536
States,Mississippi,2021,20,X,2.33351,X,X,X,X,X,X,260,24,11142
States,Missouri,2021,20,X,1.06783,X,X,X,X,X,X,295,49,27626
States,Montana,2021,20,X,0.525253,X,X,X,X,X,X,39,31,7425
States,Nebraska,2021,20,X,1.49925,X,X,X,X,X,X,200,72,13340
States,Nevada,2021,20,X,0.966184,X,X,X,X,X,X,72,25,7452
States,New Hampshire,2021,20,X,0.0774593,X,X,X,X,X,X,1,8,1291
States,New Jersey,2021,20,X,1.73259,X,X,X,X,X,X,463,33,26723
States,New Mexico,2021,20,X,1.03087,X,X,X,X,X,X,193,36,18722
States,New York,2021,20,X,1.22147,X,X,X,X,X,X,609,122,49858
States,North Carolina,2021,20,X,0.674696,X,X,X,X,X,X,484,131,71736
States,North Dakota,2021,20,X,0.830258,X,X,X,X,X,X,27,9,3252
States,Ohio,2021,20,X,1.51646,X,X,X,X,X,X,140,24,9232
States,Oklahoma,2021,20,X,0.866261,X,X,X,X,X,X,57,22,6580
States,Oregon,2021,20,X,0.59915,X,X,X,X,X,X,227,88,37887
States,Pennsylvania,2021,20,X,0.694197,X,X,X,X,X,X,429,98,61798
States,Rhode Island,2021,20,X,0.298805,X,X,X,X,X,X,36,27,12048
States,South Carolina,2021,20,X,0.658281,X,X,X,X,X,X,101,23,15343
States,South Dakota,2021,20,X,0.795294,X,X,X,X,X,X,73,31,9179
States,Tennessee,2021,20,X,1.37559,X,X,X,X,X,X,503,109,36566
States,Texas,2021,20,X,1.70683,X,X,X,X,X,X,799,58,46812
States,Utah,2021,20,X,1.17036,X,X,X,X,X,X,196,47,16747
States,Vermont,2021,20,X,0.414634,X,X,X,X,X,X,17,12,4100
States,Virginia,2021,20,X,1.12053,X,X,X,X,X,X,1073,169,95758
States,Washington,2021,20,X,0.757749,X,X,X,X,X,X,265,70,34972
States,West Virginia,2021,20,X,0.261175,X,X,X,X,X,X,26,31,9955
States,Wisconsin,2021,20,X,0.741525,X,X,X,X,X,X,147,35,19824
States,Wyoming,2021,20,X,0.597015,X,X,X,X,X,X,14,11,2345
States,Alabama,2021,21,X,1.45723,X,X,X,X,X,X,587,94,40282
States,Alaska,2021,21,X,0.528945,X,X,X,X,X,X,18,12,3403
States,Arizona,2021,21,X,1.13549,X,X,X,X,X,X,103,20,9071
States,Arkansas,2021,21,X,1.43963,X,X,X,X,X,X,212,50,14726
States,California,2021,21,X,1.14863,X,X,X,X,X,X,715,103,62248
States,Colorado,2021,21,X,1.02796,X,X,X,X,X,X,400,82,38912
States,Connecticut,2021,21,X,0.799842,X,X,X,X,X,X,324,70,40508
States,Delaware,2021,21,X,0.391543,X,X,X,X,X,X,35,15,8939
States,Florida,2021,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,21,X,2.48034,X,X,X,X,X,X,1817,91,73256
States,Hawaii,2021,21,X,0.862895,X,X,X,X,X,X,9,11,1043
States,Idaho,2021,21,X,0.985961,X,X,X,X,X,X,92,32,9331
States,Illinois,2021,21,X,0.703537,X,X,X,X,X,X,468,177,66521
States,Indiana,2021,21,X,1.00196,X,X,X,X,X,X,526,103,52497
States,Iowa,2021,21,X,0.552181,X,X,X,X,X,X,20,12,3622
States,Kansas,2021,21,X,0.594484,X,X,X,X,X,X,61,19,10261
States,Kentucky,2021,21,X,0.934691,X,X,X,X,X,X,313,79,33487
States,Louisiana,2021,21,X,1.40963,X,X,X,X,X,X,607,91,43061
States,Maine,2021,21,X,0.311915,X,X,X,X,X,X,45,50,14427
States,Maryland,2021,21,X,0.817521,X,X,X,X,X,X,324,63,39632
States,Massachusetts,2021,21,X,0.587954,X,X,X,X,X,X,393,85,66842
States,Michigan,2021,21,X,0.111514,X,X,X,X,X,X,16,62,14348
States,Minnesota,2021,21,X,0.379858,X,X,X,X,X,X,152,76,40015
States,Mississippi,2021,21,X,2.18186,X,X,X,X,X,X,185,20,8479
States,Missouri,2021,21,X,0.994401,X,X,X,X,X,X,222,49,22325
States,Montana,2021,21,X,0.438538,X,X,X,X,X,X,33,31,7525
States,Nebraska,2021,21,X,1.43311,X,X,X,X,X,X,194,72,13537
States,Nevada,2021,21,X,0.406209,X,X,X,X,X,X,28,24,6893
States,New Hampshire,2021,21,X,0.104167,X,X,X,X,X,X,1,8,960
States,New Jersey,2021,21,X,1.75693,X,X,X,X,X,X,472,33,26865
States,New Mexico,2021,21,X,1.16999,X,X,X,X,X,X,221,40,18889
States,New York,2021,21,X,1.13012,X,X,X,X,X,X,553,122,48933
States,North Carolina,2021,21,X,0.66537,X,X,X,X,X,X,544,131,81759
States,North Dakota,2021,21,X,0.915332,X,X,X,X,X,X,28,10,3059
States,Ohio,2021,21,X,1.09187,X,X,X,X,X,X,99,24,9067
States,Oklahoma,2021,21,X,0.641424,X,X,X,X,X,X,31,14,4833
States,Oregon,2021,21,X,0.589499,X,X,X,X,X,X,214,89,36302
States,Pennsylvania,2021,21,X,0.65953,X,X,X,X,X,X,406,97,61559
States,Rhode Island,2021,21,X,0.233372,X,X,X,X,X,X,28,28,11998
States,South Carolina,2021,21,X,0.835691,X,X,X,X,X,X,127,23,15197
States,South Dakota,2021,21,X,0.700723,X,X,X,X,X,X,62,30,8848
States,Tennessee,2021,21,X,1.38646,X,X,X,X,X,X,499,105,35991
States,Texas,2021,21,X,1.53327,X,X,X,X,X,X,718,60,46828
States,Utah,2021,21,X,1.23863,X,X,X,X,X,X,207,47,16712
States,Vermont,2021,21,X,0.493675,X,X,X,X,X,X,16,12,3241
States,Virginia,2021,21,X,1.09133,X,X,X,X,X,X,1059,169,97038
States,Washington,2021,21,X,0.70619,X,X,X,X,X,X,243,70,34410
States,West Virginia,2021,21,X,0.255428,X,X,X,X,X,X,24,31,9396
States,Wisconsin,2021,21,X,0.616598,X,X,X,X,X,X,122,35,19786
States,Wyoming,2021,21,X,0.385109,X,X,X,X,X,X,9,11,2337
States,Alabama,2021,22,X,1.40336,X,X,X,X,X,X,540,94,38479
States,Alaska,2021,22,X,0.66778,X,X,X,X,X,X,24,12,3594
States,Arizona,2021,22,X,1.09841,X,X,X,X,X,X,98,20,8922
States,Arkansas,2021,22,X,1.66536,X,X,X,X,X,X,254,52,15252
States,California,2021,22,X,1.03842,X,X,X,X,X,X,619,108,59610
States,Colorado,2021,22,X,1.09687,X,X,X,X,X,X,391,82,35647
States,Connecticut,2021,22,X,0.844346,X,X,X,X,X,X,338,70,40031
States,Delaware,2021,22,X,0.506048,X,X,X,X,X,X,41,15,8102
States,Florida,2021,22,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,22,X,2.45639,X,X,X,X,X,X,1787,91,72749
States,Hawaii,2021,22,X,0.718232,X,X,X,X,X,X,13,15,1810
States,Idaho,2021,22,X,0.826709,X,X,X,X,X,X,78,31,9435
States,Illinois,2021,22,X,0.825923,X,X,X,X,X,X,548,178,66350
States,Indiana,2021,22,X,0.994475,X,X,X,X,X,X,513,100,51585
States,Iowa,2021,22,X,0.569598,X,X,X,X,X,X,16,12,2809
States,Kansas,2021,22,X,0.817867,X,X,X,X,X,X,78,18,9537
States,Kentucky,2021,22,X,1.03152,X,X,X,X,X,X,340,78,32961
States,Louisiana,2021,22,X,1.29566,X,X,X,X,X,X,543,91,41909
States,Maine,2021,22,X,0.415893,X,X,X,X,X,X,56,49,13465
States,Maryland,2021,22,X,0.765167,X,X,X,X,X,X,294,58,38423
States,Massachusetts,2021,22,X,0.715868,X,X,X,X,X,X,462,84,64537
States,Michigan,2021,22,X,0.248648,X,X,X,X,X,X,40,62,16087
States,Minnesota,2021,22,X,0.564132,X,X,X,X,X,X,167,74,29603
States,Mississippi,2021,22,X,2.06818,X,X,X,X,X,X,236,25,11411
States,Missouri,2021,22,X,1.33333,X,X,X,X,X,X,290,49,21750
States,Montana,2021,22,X,0.690571,X,X,X,X,X,X,52,31,7530
States,Nebraska,2021,22,X,2.27203,X,X,X,X,X,X,295,71,12984
States,Nevada,2021,22,X,0.682247,X,X,X,X,X,X,47,24,6889
States,New Hampshire,2021,22,X,0,X,X,X,X,X,X,0,7,691
States,New Jersey,2021,22,X,1.77594,X,X,X,X,X,X,464,33,26127
States,New Mexico,2021,22,X,1.3029,X,X,X,X,X,X,250,41,19188
States,New York,2021,22,X,1.11651,X,X,X,X,X,X,547,121,48992
States,North Carolina,2021,22,X,0.708353,X,X,X,X,X,X,516,130,72845
States,North Dakota,2021,22,X,0.828893,X,X,X,X,X,X,28,10,3378
States,Ohio,2021,22,X,1.04551,X,X,X,X,X,X,85,23,8130
States,Oklahoma,2021,22,X,0.281618,X,X,X,X,X,X,11,13,3906
States,Oregon,2021,22,X,0.599459,X,X,X,X,X,X,235,88,39202
States,Pennsylvania,2021,22,X,0.628318,X,X,X,X,X,X,374,96,59524
States,Rhode Island,2021,22,X,0.244643,X,X,X,X,X,X,29,29,11854
States,South Carolina,2021,22,X,0.956938,X,X,X,X,X,X,158,24,16511
States,South Dakota,2021,22,X,0.867706,X,X,X,X,X,X,69,32,7952
States,Tennessee,2021,22,X,1.55866,X,X,X,X,X,X,552,106,35415
States,Texas,2021,22,X,1.63366,X,X,X,X,X,X,759,66,46460
States,Utah,2021,22,X,1.50652,X,X,X,X,X,X,246,47,16329
States,Vermont,2021,22,X,0.655022,X,X,X,X,X,X,21,11,3206
States,Virginia,2021,22,X,1.09514,X,X,X,X,X,X,1058,169,96609
States,Washington,2021,22,X,0.6167,X,X,X,X,X,X,215,70,34863
States,West Virginia,2021,22,X,0.30037,X,X,X,X,X,X,26,28,8656
States,Wisconsin,2021,22,X,0.765371,X,X,X,X,X,X,151,35,19729
States,Wyoming,2021,22,X,0.949668,X,X,X,X,X,X,20,10,2106
States,Alabama,2021,23,X,1.27709,X,X,X,X,X,X,498,94,38995
States,Alaska,2021,23,X,0.618499,X,X,X,X,X,X,22,12,3557
States,Arizona,2021,23,X,0.795508,X,X,X,X,X,X,68,19,8548
States,Arkansas,2021,23,X,1.31748,X,X,X,X,X,X,205,52,15560
States,California,2021,23,X,1.10635,X,X,X,X,X,X,723,107,65350
States,Colorado,2021,23,X,1.00428,X,X,X,X,X,X,404,82,40228
States,Connecticut,2021,23,X,0.741621,X,X,X,X,X,X,312,70,42070
States,Delaware,2021,23,X,0.414938,X,X,X,X,X,X,35,14,8435
States,Florida,2021,23,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,23,X,2.00959,X,X,X,X,X,X,1446,91,71955
States,Hawaii,2021,23,X,0.451722,X,X,X,X,X,X,8,15,1771
States,Idaho,2021,23,X,0.675295,X,X,X,X,X,X,60,31,8885
States,Illinois,2021,23,X,0.792586,X,X,X,X,X,X,561,179,70781
States,Indiana,2021,23,X,1.02156,X,X,X,X,X,X,542,99,53056
States,Iowa,2021,23,X,0.577664,X,X,X,X,X,X,18,11,3116
States,Kansas,2021,23,X,0.948148,X,X,X,X,X,X,96,18,10125
States,Kentucky,2021,23,X,0.778365,X,X,X,X,X,X,255,76,32761
States,Louisiana,2021,23,X,1.33187,X,X,X,X,X,X,581,91,43623
States,Maine,2021,23,X,0.408459,X,X,X,X,X,X,62,49,15179
States,Maryland,2021,23,X,0.789736,X,X,X,X,X,X,317,56,40140
States,Massachusetts,2021,23,X,0.69532,X,X,X,X,X,X,491,82,70615
States,Michigan,2021,23,X,0.224719,X,X,X,X,X,X,39,62,17355
States,Minnesota,2021,23,X,0.554189,X,X,X,X,X,X,205,74,36991
States,Mississippi,2021,23,X,1.69709,X,X,X,X,X,X,172,22,10135
States,Missouri,2021,23,X,1.19531,X,X,X,X,X,X,353,49,29532
States,Montana,2021,23,X,0.416125,X,X,X,X,X,X,32,31,7690
States,Nebraska,2021,23,X,1.5115,X,X,X,X,X,X,207,71,13695
States,Nevada,2021,23,X,1.00386,X,X,X,X,X,X,78,26,7770
States,New Hampshire,2021,23,X,0.102564,X,X,X,X,X,X,1,8,975
States,New Jersey,2021,23,X,1.66685,X,X,X,X,X,X,449,32,26937
States,New Mexico,2021,23,X,1.25723,X,X,X,X,X,X,252,38,20044
States,New York,2021,23,X,1.11971,X,X,X,X,X,X,596,121,53228
States,North Carolina,2021,23,X,0.700255,X,X,X,X,X,X,518,128,73973
States,North Dakota,2021,23,X,2.10822,X,X,X,X,X,X,30,10,1423
States,Ohio,2021,23,X,1.18902,X,X,X,X,X,X,107,23,8999
States,Oklahoma,2021,23,X,0.635001,X,X,X,X,X,X,25,13,3937
States,Oregon,2021,23,X,0.658565,X,X,X,X,X,X,252,89,38265
States,Pennsylvania,2021,23,X,0.620761,X,X,X,X,X,X,389,95,62665
States,Rhode Island,2021,23,X,0.330439,X,X,X,X,X,X,43,28,13013
States,South Carolina,2021,23,X,1.05722,X,X,X,X,X,X,160,23,15134
States,South Dakota,2021,23,X,0.848564,X,X,X,X,X,X,78,31,9192
States,Tennessee,2021,23,X,1.18751,X,X,X,X,X,X,434,109,36547
States,Texas,2021,23,X,1.59782,X,X,X,X,X,X,685,50,42871
States,Utah,2021,23,X,1.45724,X,X,X,X,X,X,252,47,17293
States,Vermont,2021,23,X,0.501253,X,X,X,X,X,X,18,11,3591
States,Virginia,2021,23,X,1.10998,X,X,X,X,X,X,1103,169,99371
States,Washington,2021,23,X,0.6991,X,X,X,X,X,X,243,70,34759
States,West Virginia,2021,23,X,0.286462,X,X,X,X,X,X,23,24,8029
States,Wisconsin,2021,23,X,0.590913,X,X,X,X,X,X,122,35,20646
States,Wyoming,2021,23,X,0.699588,X,X,X,X,X,X,17,11,2430
States,Alabama,2021,24,X,1.04312,X,X,X,X,X,X,412,93,39497
States,Alaska,2021,24,X,0.722752,X,X,X,X,X,X,25,12,3459
States,Arizona,2021,24,X,0.766551,X,X,X,X,X,X,66,19,8610
States,Arkansas,2021,24,X,1.54564,X,X,X,X,X,X,245,52,15851
States,California,2021,24,X,1.08145,X,X,X,X,X,X,711,105,65745
States,Colorado,2021,24,X,1.00361,X,X,X,X,X,X,403,83,40155
States,Connecticut,2021,24,X,0.901165,X,X,X,X,X,X,369,70,40947
States,Delaware,2021,24,X,0.44058,X,X,X,X,X,X,38,15,8625
States,Florida,2021,24,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,24,X,1.86739,X,X,X,X,X,X,1300,90,69616
States,Hawaii,2021,24,X,0.60274,X,X,X,X,X,X,11,15,1825
States,Idaho,2021,24,X,0.890306,X,X,X,X,X,X,81,31,9098
States,Illinois,2021,24,X,0.740888,X,X,X,X,X,X,523,179,70591
States,Indiana,2021,24,X,0.948971,X,X,X,X,X,X,485,98,51108
States,Iowa,2021,24,X,0.777202,X,X,X,X,X,X,24,11,3088
States,Kansas,2021,24,X,0.910378,X,X,X,X,X,X,90,17,9886
States,Kentucky,2021,24,X,0.924549,X,X,X,X,X,X,317,76,34287
States,Louisiana,2021,24,X,1.26444,X,X,X,X,X,X,544,91,43023
States,Maine,2021,24,X,0.618625,X,X,X,X,X,X,94,50,15195
States,Maryland,2021,24,X,0.944862,X,X,X,X,X,X,365,55,38630
States,Massachusetts,2021,24,X,0.77861,X,X,X,X,X,X,546,84,70125
States,Michigan,2021,24,X,0.214676,X,X,X,X,X,X,11,19,5124
States,Minnesota,2021,24,X,0.49497,X,X,X,X,X,X,185,76,37376
States,Mississippi,2021,24,X,2.23013,X,X,X,X,X,X,307,27,13766
States,Missouri,2021,24,X,1.32507,X,X,X,X,X,X,389,49,29357
States,Montana,2021,24,X,0.585242,X,X,X,X,X,X,46,31,7860
States,Nebraska,2021,24,X,1.75246,X,X,X,X,X,X,239,71,13638
States,Nevada,2021,24,X,1.85606,X,X,X,X,X,X,139,24,7489
States,New Hampshire,2021,24,X,0,X,X,X,X,X,X,0,8,1103
States,New Jersey,2021,24,X,1.91345,X,X,X,X,X,X,512,32,26758
States,New Mexico,2021,24,X,1.17909,X,X,X,X,X,X,222,35,18828
States,New York,2021,24,X,1.28165,X,X,X,X,X,X,653,121,50950
States,North Carolina,2021,24,X,0.684418,X,X,X,X,X,X,520,128,75977
States,North Dakota,2021,24,X,0.685544,X,X,X,X,X,X,23,10,3355
States,Ohio,2021,24,X,1.37755,X,X,X,X,X,X,135,25,9800
States,Oklahoma,2021,24,X,0.270869,X,X,X,X,X,X,11,13,4061
States,Oregon,2021,24,X,0.623624,X,X,X,X,X,X,238,88,38164
States,Pennsylvania,2021,24,X,0.687224,X,X,X,X,X,X,427,96,62134
States,Rhode Island,2021,24,X,0.270835,X,X,X,X,X,X,35,30,12923
States,South Carolina,2021,24,X,0.697956,X,X,X,X,X,X,98,22,14041
States,South Dakota,2021,24,X,0.640469,X,X,X,X,X,X,59,31,9212
States,Tennessee,2021,24,X,1.28356,X,X,X,X,X,X,468,105,36461
States,Texas,2021,24,X,1.75301,X,X,X,X,X,X,785,49,44780
States,Utah,2021,24,X,1.40765,X,X,X,X,X,X,247,47,17547
States,Vermont,2021,24,X,0.753405,X,X,X,X,X,X,26,11,3451
States,Virginia,2021,24,X,1.19407,X,X,X,X,X,X,1195,169,100078
States,Washington,2021,24,X,0.735378,X,X,X,X,X,X,259,70,35220
States,West Virginia,2021,24,X,0.243773,X,X,X,X,X,X,23,24,9435
States,Wisconsin,2021,24,X,0.649195,X,X,X,X,X,X,135,35,20795
States,Wyoming,2021,24,X,0.568643,X,X,X,X,X,X,14,11,2462
States,Alabama,2021,25,X,1.11769,X,X,X,X,X,X,432,93,38651
States,Alaska,2021,25,X,0.797799,X,X,X,X,X,X,29,12,3635
States,Arizona,2021,25,X,0.768685,X,X,X,X,X,X,65,19,8456
States,Arkansas,2021,25,X,1.29553,X,X,X,X,X,X,207,52,15978
States,California,2021,25,X,1.15886,X,X,X,X,X,X,779,107,67221
States,Colorado,2021,25,X,1.08229,X,X,X,X,X,X,421,82,38899
States,Connecticut,2021,25,X,0.834309,X,X,X,X,X,X,342,70,40992
States,Delaware,2021,25,X,0.482063,X,X,X,X,X,X,43,15,8920
States,Florida,2021,25,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,25,X,1.80476,X,X,X,X,X,X,1220,89,67599
States,Hawaii,2021,25,X,0.550122,X,X,X,X,X,X,9,13,1636
States,Idaho,2021,25,X,0.804807,X,X,X,X,X,X,75,31,9319
States,Illinois,2021,25,X,0.818186,X,X,X,X,X,X,564,179,68933
States,Indiana,2021,25,X,0.959541,X,X,X,X,X,X,485,97,50545
States,Iowa,2021,25,X,0.780089,X,X,X,X,X,X,21,10,2692
States,Kansas,2021,25,X,0.90559,X,X,X,X,X,X,87,18,9607
States,Kentucky,2021,25,X,0.775316,X,X,X,X,X,X,246,74,31729
States,Louisiana,2021,25,X,1.32579,X,X,X,X,X,X,558,91,42088
States,Maine,2021,25,X,0.635866,X,X,X,X,X,X,94,49,14783
States,Maryland,2021,25,X,1.18003,X,X,X,X,X,X,468,54,39660
States,Massachusetts,2021,25,X,0.793913,X,X,X,X,X,X,552,83,69529
States,Michigan,2021,25,X,0.220414,X,X,X,X,X,X,13,19,5898
States,Minnesota,2021,25,X,0.425014,X,X,X,X,X,X,157,76,36940
States,Mississippi,2021,25,X,2.05265,X,X,X,X,X,X,223,26,10864
States,Missouri,2021,25,X,1.36127,X,X,X,X,X,X,397,49,29164
States,Montana,2021,25,X,0.705671,X,X,X,X,X,X,55,31,7794
States,Nebraska,2021,25,X,1.5234,X,X,X,X,X,X,207,70,13588
States,Nevada,2021,25,X,0.852619,X,X,X,X,X,X,63,24,7389
States,New Hampshire,2021,25,X,0,X,X,X,X,X,X,0,8,983
States,New Jersey,2021,25,X,1.85682,X,X,X,X,X,X,498,33,26820
States,New Mexico,2021,25,X,1.05247,X,X,X,X,X,X,208,37,19763
States,New York,2021,25,X,1.26047,X,X,X,X,X,X,635,121,50378
States,North Carolina,2021,25,X,0.753112,X,X,X,X,X,X,570,128,75686
States,North Dakota,2021,25,X,0.839793,X,X,X,X,X,X,26,10,3096
States,Ohio,2021,25,X,1.39526,X,X,X,X,X,X,140,23,10034
States,Oklahoma,2021,25,X,0.308642,X,X,X,X,X,X,12,12,3888
States,Oregon,2021,25,X,0.623158,X,X,X,X,X,X,241,88,38674
States,Pennsylvania,2021,25,X,0.701828,X,X,X,X,X,X,437,95,62266
States,Rhode Island,2021,25,X,0.313885,X,X,X,X,X,X,34,27,10832
States,South Carolina,2021,25,X,0.937643,X,X,X,X,X,X,123,23,13118
States,South Dakota,2021,25,X,0.815904,X,X,X,X,X,X,71,30,8702
States,Tennessee,2021,25,X,1.2867,X,X,X,X,X,X,468,106,36372
States,Texas,2021,25,X,1.80993,X,X,X,X,X,X,806,49,44532
States,Utah,2021,25,X,1.39361,X,X,X,X,X,X,242,47,17365
States,Vermont,2021,25,X,0.660611,X,X,X,X,X,X,24,11,3633
States,Virginia,2021,25,X,1.29455,X,X,X,X,X,X,1307,169,100962
